age,gender,weight_kg,height_cm,bmi,body_fat_pct,exercise_type,met_value,duration_min,intensity,heart_rate,calories_burned
46,1,67.2,175.7,21.78,23.5,Swimming,8.0,49,1,94,412.0
29,0,50.5,149.7,22.53,20.8,Elliptical,6.0,15,1,90,65.3
41,1,77.8,172.5,26.14,24.0,Cycling,7.5,30,2,123,481.9
42,1,88.6,172.9,29.65,14.9,Walking,3.5,45,3,167,724.6
31,1,46.3,175.9,14.96,16.7,Walking,3.5,73,1,107,311.7
60,1,82.5,184.0,24.36,13.0,Yoga,3.0,116,2,127,1152.9
73,1,73.7,159.9,28.83,16.7,Yoga,3.0,32,1,70,140.7
64,1,94.7,172.9,31.65,22.1,HIIT,12.0,51,2,112,1390.3
72,1,85.9,185.5,24.95,22.3,HIIT,12.0,24,2,121,604.2
16,0,68.1,169.7,23.66,23.1,Walking,3.5,63,1,84,211.7
50,0,78.6,158.7,31.21,27.0,Elliptical,6.0,37,3,154,681.7
64,1,98.1,168.5,34.54,11.0,Elliptical,6.0,33,2,120,521.2
21,1,96.1,182.2,28.93,16.8,Yoga,3.0,56,2,119,555.7
27,1,87.1,171.1,29.75,14.6,Yoga,3.0,21,1,88,75.1
29,0,62.8,153.9,26.52,30.9,Swimming,8.0,108,3,137,1500.0
39,1,80.8,185.9,23.37,20.4,Weight Training,5.0,52,1,88,344.5
37,0,67.9,154.7,28.38,30.4,Cycling,7.5,55,2,132,736.8
74,1,80.7,188.1,22.81,15.1,Cycling,7.5,76,1,92,705.2
36,1,70.9,176.4,22.79,18.7,Elliptical,6.0,57,2,129,758.5
40,1,76.0,175.2,24.75,19.7,Running,9.8,96,3,153,1500.0
47,1,103.7,177.3,33.0,16.3,Running,9.8,84,2,126,1500.0
25,1,81.7,175.2,26.64,16.8,Walking,3.5,90,3,161,1367.7
24,0,53.8,168.5,18.94,29.1,Rowing,8.5,25,2,113,302.4
39,1,64.8,177.8,20.51,12.5,Elliptical,6.0,62,1,101,391.3
51,0,80.5,173.1,26.85,18.8,Weight Training,5.0,16,3,126,243.9
62,0,88.9,167.3,31.76,27.3,Rowing,8.5,106,2,117,1500.0
57,1,79.6,193.5,21.27,22.9,Weight Training,5.0,96,1,112,779.1
67,1,77.4,180.3,23.8,15.3,Rowing,8.5,101,2,120,1500.0
52,1,83.1,173.5,27.61,18.1,Rowing,8.5,91,1,102,961.3
55,0,60.4,159.7,23.68,21.6,Walking,3.5,98,1,93,365.5
59,0,56.2,162.3,21.34,26.9,Walking,3.5,38,3,155,390.8
38,0,66.3,158.4,26.44,23.2,Rowing,8.5,91,1,78,621.8
54,1,76.9,174.1,25.38,22.8,Walking,3.5,41,2,119,427.3
60,0,61.9,153.4,26.31,30.7,Walking,3.5,29,3,142,283.8
70,0,63.2,171.6,21.46,26.3,Swimming,8.0,99,1,100,692.3
47,0,47.7,159.2,18.8,27.4,Walking,3.5,117,3,163,1165.7
31,1,91.5,180.2,28.17,16.1,Yoga,3.0,16,3,146,224.7
38,0,69.7,165.4,25.45,27.3,Cycling,7.5,24,2,117,314.1
51,0,62.1,171.5,21.12,28.0,Walking,3.5,96,2,132,736.9
71,1,68.2,174.5,22.42,10.1,Running,9.8,65,2,104,1115.6
16,1,60.1,183.0,17.93,15.9,Yoga,3.0,115,1,102,482.0
46,1,63.1,173.3,21.02,13.1,Walking,3.5,87,1,90,380.2
71,0,40.2,165.5,14.69,27.1,Walking,3.5,90,2,121,558.2
74,0,62.0,158.2,24.76,23.7,Yoga,3.0,75,1,90,274.6
38,0,60.7,165.8,22.09,23.0,Walking,3.5,32,2,138,288.1
23,1,65.1,183.3,19.39,22.0,Jump Rope,11.0,81,1,89,739.7
18,0,87.0,159.5,34.17,27.8,Elliptical,6.0,34,3,137,655.1
31,1,88.1,178.8,27.54,18.2,Yoga,3.0,49,3,150,680.9
31,1,68.0,160.8,26.32,19.1,Elliptical,6.0,108,2,118,1306.8
67,0,88.2,173.6,29.27,27.9,HIIT,12.0,81,2,117,1500.0
64,0,69.6,162.2,26.46,29.4,Walking,3.5,29,2,132,240.6
62,0,60.4,156.2,24.74,28.0,Walking,3.5,32,2,123,244.7
44,1,94.4,156.6,38.49,23.2,Yoga,3.0,113,1,97,682.1
54,1,84.1,181.8,25.43,20.0,Cycling,7.5,74,1,60,513.2
72,0,57.6,168.7,20.23,26.3,HIIT,12.0,24,1,89,217.6
25,1,69.2,166.2,25.03,15.4,Yoga,3.0,57,2,117,449.0
35,0,63.7,171.0,21.78,24.7,HIIT,12.0,118,1,104,1156.4
35,0,78.1,174.6,25.64,24.0,Swimming,8.0,86,3,163,1500.0
32,0,74.8,147.0,34.61,26.2,Running,9.8,56,3,160,1473.2
69,1,110.7,172.9,37.04,19.3,Rowing,8.5,42,2,118,1014.4
43,1,68.0,164.4,25.17,18.4,Elliptical,6.0,71,1,81,376.0
38,0,72.6,168.8,25.47,22.0,Running,9.8,111,1,86,911.8
24,0,57.0,164.0,21.19,26.7,Elliptical,6.0,95,1,89,465.5
59,1,65.1,175.7,21.07,11.8,Rowing,8.5,27,3,152,619.4
31,0,55.7,158.9,22.07,24.3,Elliptical,6.0,117,3,152,1500.0
32,1,79.3,168.4,27.96,20.5,Weight Training,5.0,33,3,151,604.6
56,0,48.4,161.3,18.61,20.8,Jump Rope,11.0,53,2,120,725.9
62,1,74.5,170.9,25.48,20.7,HIIT,12.0,67,1,100,829.9
34,0,58.6,158.9,23.2,29.6,Jump Rope,11.0,93,2,122,1439.6
51,1,82.3,182.3,24.74,26.5,Jump Rope,11.0,73,2,116,1500.0
59,0,53.4,161.9,20.35,31.2,Cycling,7.5,51,1,93,316.5
32,1,77.3,192.7,20.81,22.4,Swimming,8.0,25,1,98,232.5
31,1,61.4,177.8,19.42,18.5,Rowing,8.5,111,2,140,1500.0
23,1,92.7,172.3,31.22,12.7,Cycling,7.5,90,2,115,1500.0
28,1,52.7,163.5,19.71,18.5,Weight Training,5.0,30,1,82,118.7
63,0,72.3,152.1,31.27,26.8,Running,9.8,15,2,123,243.9
43,1,84.7,176.3,27.26,15.5,Weight Training,5.0,36,2,111,436.9
45,1,82.3,182.5,24.73,24.0,Swimming,8.0,95,3,153,1500.0
18,0,63.1,159.5,24.81,21.4,Weight Training,5.0,72,2,136,687.8
32,1,57.1,187.7,16.22,12.7,Swimming,8.0,62,3,141,1144.6
73,0,52.6,154.9,21.93,25.6,Yoga,3.0,61,3,148,535.0
34,1,76.5,172.0,25.87,10.8,Weight Training,5.0,68,2,121,826.7
70,1,65.1,178.2,20.51,18.8,Rowing,8.5,33,3,156,782.6
70,1,87.8,176.0,28.33,26.0,Yoga,3.0,78,3,143,1136.1
61,1,71.2,178.8,22.28,22.3,Yoga,3.0,80,3,166,1082.3
57,1,70.1,176.0,22.63,16.5,Cycling,7.5,30,3,157,683.9
58,1,67.6,180.2,20.82,24.9,Weight Training,5.0,53,2,124,628.2
23,0,66.1,144.0,31.89,23.2,Weight Training,5.0,35,2,116,311.7
27,0,63.9,170.5,21.97,18.1,Yoga,3.0,59,3,132,514.1
29,1,81.9,168.4,28.89,16.5,Yoga,3.0,79,2,113,688.6
41,1,96.6,192.4,26.1,19.4,Weight Training,5.0,37,2,121,540.9
29,0,63.0,156.8,25.62,21.8,Elliptical,6.0,56,1,100,312.6
42,0,62.4,160.6,24.17,24.9,Cycling,7.5,101,1,101,671.2
51,1,76.0,173.3,25.31,21.7,Walking,3.5,24,3,156,378.6
69,1,83.6,187.7,23.71,22.9,Elliptical,6.0,98,1,84,768.9
33,1,89.9,174.9,29.37,12.9,Cycling,7.5,26,1,121,315.6
40,1,76.1,177.6,24.12,19.8,Walking,3.5,109,1,86,511.6
66,1,70.4,168.0,24.92,19.7,Rowing,8.5,55,3,164,1360.1
40,1,84.9,189.1,23.76,12.5,Jump Rope,11.0,70,2,122,1500.0
39,0,54.2,157.0,21.99,24.2,Rowing,8.5,92,3,143,1500.0
40,1,52.3,189.4,14.58,20.6,Jump Rope,11.0,20,2,121,291.4
40,1,109.1,170.2,37.66,20.8,Cycling,7.5,51,1,86,554.3
60,0,74.4,171.5,25.3,23.3,Rowing,8.5,40,3,131,910.3
42,0,59.1,162.7,22.34,36.7,Walking,3.5,93,3,151,978.2
63,0,73.8,156.8,30.03,23.3,Weight Training,5.0,78,3,144,1154.6
32,0,62.7,166.3,22.68,23.6,Elliptical,6.0,16,2,100,156.7
46,1,88.6,158.6,35.23,22.3,Walking,3.5,15,1,63,78.2
67,0,55.7,160.0,21.75,25.7,Rowing,8.5,101,2,117,1251.2
17,0,65.5,164.9,24.09,22.4,Running,9.8,17,2,104,274.5
16,1,93.2,167.9,33.07,12.6,Weight Training,5.0,17,3,140,319.8
47,0,55.3,178.7,17.32,21.9,Rowing,8.5,43,2,109,515.7
56,0,58.5,167.0,20.95,25.4,Elliptical,6.0,36,3,168,569.4
33,1,83.1,181.9,25.1,14.8,Weight Training,5.0,28,3,156,509.5
31,1,51.2,178.1,16.15,24.2,Walking,3.5,71,2,117,480.2
58,1,75.5,176.4,24.25,16.7,Cycling,7.5,77,3,147,1500.0
47,1,66.4,170.5,22.83,7.0,Swimming,8.0,90,2,117,1331.8
26,1,64.7,167.6,23.03,14.7,Jump Rope,11.0,94,3,146,1500.0
63,1,72.1,179.8,22.32,18.4,Running,9.8,59,2,123,1107.0
70,1,87.9,173.0,29.39,19.7,Swimming,8.0,46,3,142,1259.3
17,0,64.9,163.2,24.35,20.0,Jump Rope,11.0,18,2,107,312.5
57,0,54.6,157.4,22.04,23.7,HIIT,12.0,20,2,130,338.2
63,1,72.6,158.7,28.86,15.4,Elliptical,6.0,115,2,111,1471.0
69,0,64.9,156.0,26.66,35.8,Rowing,8.5,52,3,156,1092.4
40,1,75.6,170.0,26.17,24.5,Yoga,3.0,36,1,80,144.9
49,0,66.5,155.0,27.65,23.3,Rowing,8.5,53,2,128,755.7
22,1,86.3,160.1,33.68,24.9,Rowing,8.5,34,3,146,956.1
66,0,74.1,151.7,32.22,28.3,Elliptical,6.0,22,1,86,121.3
50,1,68.4,170.2,23.6,17.1,Jump Rope,11.0,41,2,126,827.1
67,0,59.1,161.1,22.79,23.8,Elliptical,6.0,38,3,162,571.9
68,1,80.9,169.3,28.23,13.0,Running,9.8,105,1,94,1166.8
21,0,67.5,167.4,24.08,19.1,Jump Rope,11.0,98,3,151,1500.0
60,0,75.3,159.3,29.68,18.7,Jump Rope,11.0,88,2,112,1500.0
60,1,70.1,173.4,23.33,12.3,Elliptical,6.0,98,3,149,1500.0
50,0,70.2,159.6,27.56,20.6,Elliptical,6.0,89,2,122,1010.9
30,0,55.3,156.6,22.56,17.3,Swimming,8.0,79,3,159,1411.4
38,0,69.5,171.0,23.75,21.3,Rowing,8.5,103,2,127,1500.0
68,0,40.7,156.5,16.59,18.9,Jump Rope,11.0,90,2,125,1107.5
15,0,78.2,152.7,33.54,24.7,Elliptical,6.0,24,2,106,256.8
63,1,64.1,180.3,19.72,12.7,Walking,3.5,75,2,134,750.4
39,1,81.6,175.9,26.37,10.8,Cycling,7.5,95,1,82,770.4
24,0,77.0,169.5,26.8,27.4,Running,9.8,84,2,117,1442.8
68,1,86.1,177.9,27.2,18.0,Yoga,3.0,28,1,87,147.9
30,0,80.6,151.7,35.01,24.6,Running,9.8,76,2,116,1350.4
30,1,93.7,179.0,29.23,11.2,Weight Training,5.0,96,1,84,642.9
72,0,69.9,158.9,27.69,28.1,Weight Training,5.0,113,3,156,1500.0
22,0,63.2,149.1,28.41,26.2,Cycling,7.5,104,3,144,1500.0
43,0,61.2,154.2,25.7,24.4,Weight Training,5.0,85,2,102,707.9
53,0,68.7,164.3,25.47,26.0,Running,9.8,26,3,162,631.1
42,1,94.2,164.4,34.85,19.9,Cycling,7.5,86,3,156,1500.0
20,1,53.2,167.1,19.07,18.4,Jump Rope,11.0,27,2,114,407.1
30,1,89.2,183.7,26.43,17.6,Weight Training,5.0,102,3,140,1500.0
34,0,57.2,164.6,21.09,23.1,Weight Training,5.0,70,3,169,929.5
30,1,93.8,161.8,35.84,19.1,Jump Rope,11.0,45,2,118,1109.2
21,1,77.1,177.1,24.61,18.6,Rowing,8.5,82,1,102,770.4
55,0,50.1,164.9,18.4,21.5,Jump Rope,11.0,28,3,146,558.7
28,0,78.5,167.9,27.84,20.6,Running,9.8,118,3,158,1500.0
57,0,57.1,167.8,20.29,24.7,Jump Rope,11.0,81,2,98,1195.4
40,1,83.4,181.6,25.27,12.2,Rowing,8.5,51,2,91,851.2
40,1,67.2,156.8,27.35,22.6,Weight Training,5.0,79,3,162,1309.1
28,0,57.5,167.6,20.46,27.1,Jump Rope,11.0,109,3,158,1500.0
21,1,77.9,167.8,27.69,25.8,Elliptical,6.0,107,2,126,1452.7
47,0,59.9,166.1,21.71,31.5,Yoga,3.0,26,1,88,85.6
40,1,83.8,165.2,30.71,14.1,Running,9.8,83,2,143,1500.0
71,0,78.7,157.5,31.74,23.8,Walking,3.5,27,1,76,105.0
59,1,67.0,177.7,21.21,20.8,Cycling,7.5,21,2,130,312.1
34,1,85.9,180.0,26.49,20.3,Yoga,3.0,72,3,152,996.1
17,1,72.3,171.8,24.5,22.4,Running,9.8,69,3,140,1500.0
66,0,51.2,158.2,20.47,26.7,Yoga,3.0,100,2,134,657.6
18,0,69.5,159.6,27.26,25.9,HIIT,12.0,64,1,96,632.9
40,0,60.4,170.8,20.71,30.2,Rowing,8.5,51,2,123,674.3
25,1,69.2,176.8,22.14,20.9,Elliptical,6.0,58,3,152,1048.7
16,0,73.0,165.2,26.74,24.5,Swimming,8.0,25,2,115,319.8
28,1,89.8,179.3,27.95,5.0,Swimming,8.0,97,2,121,1500.0
58,0,60.8,169.5,21.17,21.0,Running,9.8,23,2,123,311.2
44,0,80.3,154.6,33.61,18.2,HIIT,12.0,25,3,170,804.2
63,1,101.1,169.7,35.11,12.5,Weight Training,5.0,58,3,134,1237.0
26,1,67.2,169.1,23.48,19.0,Cycling,7.5,85,1,75,529.7
40,0,62.3,155.5,25.8,29.9,Weight Training,5.0,46,2,118,394.5
58,0,74.9,161.9,28.61,23.2,Rowing,8.5,35,1,80,280.1
47,1,78.1,169.1,27.31,18.0,Swimming,8.0,85,2,109,1362.5
27,1,87.4,165.6,31.85,17.0,Jump Rope,11.0,107,2,132,1500.0
28,0,57.7,168.3,20.38,27.1,Yoga,3.0,102,2,123,656.1
38,1,101.2,178.1,31.9,16.6,Yoga,3.0,56,3,150,879.7
48,0,50.7,174.0,16.74,27.6,Walking,3.5,38,1,83,140.1
58,0,65.5,150.2,29.02,29.0,Yoga,3.0,118,2,126,810.7
40,0,54.9,156.8,22.34,16.2,Walking,3.5,41,2,120,266.1
35,1,90.6,181.6,27.46,20.5,Cycling,7.5,59,3,146,1500.0
42,0,57.5,151.6,25.03,18.4,Running,9.8,20,3,162,449.1
62,0,73.3,157.9,29.4,23.0,Elliptical,6.0,21,3,166,377.4
50,1,91.6,167.4,32.7,15.2,Walking,3.5,105,3,161,1500.0
54,1,73.5,169.4,25.63,22.3,Yoga,3.0,24,1,96,104.2
16,1,78.0,167.3,27.88,21.1,Walking,3.5,119,3,153,1500.0
56,0,57.2,165.1,20.99,27.2,Running,9.8,17,1,76,132.1
23,1,63.4,180.7,19.43,17.2,Walking,3.5,36,3,154,452.3
37,1,74.5,175.7,24.13,11.5,Running,9.8,89,3,137,1500.0
29,0,66.0,148.1,30.1,29.3,Swimming,8.0,45,2,127,609.5
27,0,59.6,157.1,24.16,23.0,Swimming,8.0,56,2,123,687.5
37,0,54.3,155.6,22.42,29.6,Swimming,8.0,60,1,81,334.2
31,0,56.8,163.7,21.19,17.4,Yoga,3.0,18,1,98,91.6
62,1,87.8,176.8,28.09,15.3,Cycling,7.5,80,2,106,1362.9
74,0,86.1,164.7,31.74,25.4,Running,9.8,99,3,147,1500.0
16,1,72.3,181.4,21.99,27.8,HIIT,12.0,61,2,123,1275.6
34,0,75.0,166.3,27.13,25.8,Elliptical,6.0,66,3,151,1115.3
34,0,72.0,165.4,26.32,29.6,Elliptical,6.0,50,3,142,829.4
73,1,80.8,170.6,27.78,13.1,Weight Training,5.0,102,3,124,1500.0
60,1,82.8,183.2,24.68,25.1,Running,9.8,17,3,156,531.7
17,1,76.2,164.3,28.22,21.0,Rowing,8.5,69,2,150,1272.3
69,0,72.2,169.3,25.17,23.2,Walking,3.5,60,1,95,269.5
26,0,58.9,159.7,23.08,24.5,HIIT,12.0,109,1,83,886.7
54,1,56.8,173.5,18.89,15.8,Weight Training,5.0,88,1,94,477.6
16,1,87.4,180.6,26.8,10.9,Walking,3.5,88,1,95,511.3
50,0,72.6,168.1,25.66,29.5,Walking,3.5,115,3,152,1351.1
28,1,106.0,169.0,37.14,15.5,Jump Rope,11.0,25,3,147,1045.4
30,1,68.9,181.0,21.05,17.1,Rowing,8.5,91,1,94,746.3
33,0,73.7,160.0,28.81,15.7,Elliptical,6.0,98,1,90,527.2
48,1,78.6,178.9,24.58,22.6,Running,9.8,73,2,139,1500.0
58,0,58.4,164.1,21.7,25.4,Swimming,8.0,77,3,147,1400.2
60,0,49.2,153.2,20.93,24.5,HIIT,12.0,113,3,150,1500.0
20,0,79.4,174.3,26.13,33.2,Yoga,3.0,41,2,111,260.8
27,1,73.8,173.4,24.53,19.6,Elliptical,6.0,77,3,151,1479.0
50,1,76.8,181.7,23.26,23.1,Rowing,8.5,81,1,97,774.2
36,1,89.2,172.2,30.08,20.5,Elliptical,6.0,101,1,88,784.1
32,1,62.8,179.5,19.49,21.6,Cycling,7.5,99,3,160,1500.0
26,0,43.7,155.7,18.04,29.1,Weight Training,5.0,45,3,159,480.9
66,0,71.9,169.5,25.02,23.7,Yoga,3.0,99,3,157,1076.8
73,1,65.2,175.8,21.09,21.5,HIIT,12.0,86,2,132,1500.0
68,1,35.5,172.3,11.96,21.7,Elliptical,6.0,42,1,92,188.2
44,1,95.4,163.7,35.57,18.8,Swimming,8.0,36,2,115,690.7
67,1,77.8,165.1,28.53,21.5,Cycling,7.5,104,2,124,1500.0
65,0,54.4,164.7,20.06,25.1,Jump Rope,11.0,86,2,106,1238.3
54,1,89.0,168.4,31.4,21.3,Rowing,8.5,109,3,143,1500.0
21,0,68.3,169.9,23.67,30.8,Cycling,7.5,17,2,123,197.2
46,1,65.6,182.3,19.73,18.0,Swimming,8.0,69,2,104,945.5
62,1,82.4,178.6,25.83,18.8,HIIT,12.0,96,2,118,1500.0
33,1,78.6,178.1,24.78,7.8,Yoga,3.0,90,1,118,600.1
20,0,71.0,166.7,25.53,23.9,Jump Rope,11.0,117,3,158,1500.0
34,1,68.8,164.2,25.5,19.7,Yoga,3.0,45,1,88,190.1
41,0,49.1,165.8,17.88,18.4,Rowing,8.5,76,2,113,822.9
67,0,83.5,156.0,34.3,28.5,Running,9.8,118,3,154,1500.0
57,1,63.0,186.0,18.22,20.3,HIIT,12.0,113,3,142,1500.0
51,0,67.5,158.0,27.06,17.8,Walking,3.5,59,1,106,262.6
62,0,66.4,151.5,28.93,24.8,Cycling,7.5,115,2,109,1406.9
21,0,41.7,165.5,15.23,29.4,HIIT,12.0,98,3,146,1500.0
73,1,79.6,172.0,26.89,23.4,Running,9.8,32,2,118,633.2
19,0,70.3,172.0,23.75,29.1,Swimming,8.0,43,2,130,599.3
25,0,53.6,155.2,22.27,20.0,Cycling,7.5,96,2,124,1068.0
29,1,88.9,181.2,27.08,16.9,Walking,3.5,115,3,137,1500.0
17,1,101.3,162.3,38.45,19.8,Rowing,8.5,88,2,104,1500.0
72,0,54.6,159.3,21.51,28.6,Swimming,8.0,83,2,125,1000.5
19,0,57.7,167.5,20.57,25.0,Swimming,8.0,48,1,72,273.8
37,0,44.4,162.4,16.84,22.7,Rowing,8.5,118,2,118,1224.3
67,0,74.7,155.2,31.01,29.0,Rowing,8.5,111,3,147,1500.0
51,1,79.6,183.1,23.75,16.2,Jump Rope,11.0,97,1,87,1079.9
23,1,71.5,175.4,23.24,20.3,Swimming,8.0,64,1,94,535.7
29,0,55.6,163.4,20.8,25.0,Elliptical,6.0,61,1,109,351.9
17,1,107.2,182.7,32.1,17.0,HIIT,12.0,92,1,88,1394.9
43,0,50.7,156.8,20.62,23.1,Weight Training,5.0,78,2,118,574.9
20,1,55.1,161.6,21.1,21.1,HIIT,12.0,104,1,77,768.6
31,1,73.3,161.7,28.03,24.0,Jump Rope,11.0,84,2,121,1500.0
40,0,38.9,161.8,14.86,30.0,Yoga,3.0,53,3,145,425.4
35,0,68.1,168.7,23.93,21.6,Weight Training,5.0,100,2,123,963.5
22,0,63.3,153.1,27.0,36.7,Elliptical,6.0,18,1,93,89.7
35,0,65.2,164.3,24.16,24.7,Cycling,7.5,112,2,122,1400.6
71,1,84.1,177.8,26.6,11.7,Running,9.8,62,3,134,1500.0
25,1,81.1,187.9,22.96,24.9,Running,9.8,78,3,149,1500.0
52,0,58.6,149.8,26.09,24.6,Rowing,8.5,82,1,88,532.6
22,1,60.1,177.3,19.1,19.1,Rowing,8.5,71,1,83,456.6
56,1,75.0,177.3,23.86,18.6,Elliptical,6.0,16,2,118,213.2
38,0,74.1,150.8,32.59,35.8,Cycling,7.5,101,2,123,1409.7
49,0,59.4,179.7,18.38,33.6,Running,9.8,98,3,147,1500.0
69,1,70.2,182.5,21.08,17.7,HIIT,12.0,41,1,97,491.4
28,0,69.4,151.5,30.24,20.0,Yoga,3.0,27,2,119,178.8
69,0,86.4,163.8,32.17,27.9,Cycling,7.5,113,3,155,1500.0
28,1,89.7,185.9,25.96,14.2,Yoga,3.0,119,3,141,1500.0
24,1,55.8,174.7,18.28,7.3,Cycling,7.5,33,2,127,397.7
26,0,60.5,144.5,28.99,27.2,Cycling,7.5,35,3,157,624.0
52,1,83.0,177.8,26.26,21.6,Walking,3.5,87,3,144,1295.8
58,0,70.0,153.6,29.68,20.5,Jump Rope,11.0,25,2,125,466.1
69,0,65.0,165.1,23.84,22.8,Rowing,8.5,49,1,100,392.2
60,1,85.5,174.8,27.97,13.8,Yoga,3.0,88,2,119,854.3
48,1,80.2,184.3,23.61,18.3,Yoga,3.0,55,1,71,220.2
55,0,81.5,164.2,30.23,23.3,Jump Rope,11.0,73,1,101,812.1
24,0,55.0,149.4,24.65,23.2,Running,9.8,20,1,90,140.2
72,0,66.3,144.1,31.89,25.2,Yoga,3.0,117,1,89,423.0
31,1,83.5,175.1,27.24,22.2,Rowing,8.5,35,2,119,660.6
31,0,59.3,157.1,24.02,30.0,Weight Training,5.0,28,2,122,262.3
17,1,80.9,168.1,28.64,21.5,Weight Training,5.0,57,2,113,677.6
45,0,61.6,157.4,24.86,18.0,Rowing,8.5,64,3,177,1326.1
65,1,77.0,169.7,26.75,19.5,Walking,3.5,53,3,149,775.9
15,0,55.2,169.1,19.32,23.3,Cycling,7.5,117,2,136,1363.7
26,1,87.9,168.9,30.81,18.9,Cycling,7.5,59,1,93,535.4
53,0,58.9,155.7,24.29,27.2,Jump Rope,11.0,90,1,89,704.6
18,0,50.7,157.9,20.34,24.9,Weight Training,5.0,112,2,114,836.6
56,0,62.6,160.2,24.4,25.7,Elliptical,6.0,53,2,121,511.7
27,0,72.2,154.7,30.2,31.5,Yoga,3.0,65,3,151,678.0
48,1,82.8,164.2,30.7,12.7,Running,9.8,76,3,121,1500.0
56,1,65.3,179.9,20.18,26.3,Weight Training,5.0,24,2,110,236.3
35,1,69.2,180.0,21.36,16.5,HIIT,12.0,88,3,150,1500.0
36,1,99.9,166.3,36.14,20.7,Walking,3.5,52,3,150,874.3
71,1,69.4,177.1,22.14,15.4,HIIT,12.0,103,1,69,1026.6
18,0,68.9,163.2,25.88,12.7,Cycling,7.5,26,2,119,364.5
32,1,66.1,186.2,19.07,18.0,Walking,3.5,79,1,101,394.9
19,1,93.4,170.5,32.15,9.6,Weight Training,5.0,104,1,92,747.3
33,1,72.5,173.3,24.14,28.4,Walking,3.5,50,2,124,478.7
16,1,79.0,172.0,26.71,15.1,Elliptical,6.0,27,2,133,370.7
26,0,60.1,162.1,22.86,27.6,Cycling,7.5,33,1,105,196.5
31,0,50.5,144.1,24.3,21.4,Swimming,8.0,115,2,116,1243.3
24,0,57.7,171.8,19.55,14.8,Yoga,3.0,70,1,107,278.0
48,0,65.4,167.3,23.37,18.9,Weight Training,5.0,45,2,106,383.8
20,1,85.9,177.3,27.33,19.0,Yoga,3.0,107,1,86,470.7
22,1,81.4,181.5,24.7,8.3,Elliptical,6.0,41,2,138,622.1
65,0,69.5,152.5,29.89,31.7,Elliptical,6.0,97,1,95,579.9
25,0,69.9,149.8,31.17,18.6,Weight Training,5.0,67,3,141,927.4
71,1,73.2,181.4,22.26,21.0,Swimming,8.0,26,3,142,631.4
26,1,72.3,179.2,22.52,13.6,Yoga,3.0,74,1,93,319.8
23,0,62.8,163.0,23.64,27.1,Swimming,8.0,102,1,86,598.9
16,0,65.4,164.5,24.16,27.9,Walking,3.5,117,1,104,472.6
22,0,68.9,168.6,24.27,21.6,Yoga,3.0,35,2,101,195.3
72,0,69.2,145.4,32.73,29.0,Yoga,3.0,38,3,169,418.4
25,1,56.5,175.1,18.44,22.1,Rowing,8.5,76,2,124,1009.6
74,1,74.5,177.9,23.55,19.2,Yoga,3.0,36,1,75,123.5
67,1,72.6,173.4,24.14,19.3,Yoga,3.0,117,1,96,645.0
50,0,46.7,163.0,17.56,28.3,Running,9.8,45,1,75,242.3
24,1,88.2,177.7,27.93,12.1,Swimming,8.0,97,2,107,1500.0
35,1,96.3,182.0,29.08,17.3,Running,9.8,27,1,87,331.5
34,0,77.5,165.7,28.24,26.0,HIIT,12.0,112,1,105,1207.8
62,0,56.7,168.7,19.93,31.4,Cycling,7.5,56,3,141,920.3
22,0,45.3,172.3,15.27,23.2,Yoga,3.0,48,2,131,310.4
50,0,71.7,160.6,27.83,22.8,Rowing,8.5,105,3,170,1500.0
43,0,50.0,152.9,21.4,24.2,HIIT,12.0,48,3,154,1090.9
56,0,69.2,166.6,24.93,20.1,Walking,3.5,117,3,159,1359.6
26,1,93.1,171.1,31.81,13.8,Rowing,8.5,41,3,138,1196.4
28,1,74.0,167.1,26.5,20.9,HIIT,12.0,111,3,153,1500.0
62,1,88.0,179.0,27.47,18.6,Walking,3.5,82,3,163,1348.8
68,1,70.0,172.9,23.43,20.3,Swimming,8.0,106,1,95,908.7
64,1,86.3,167.6,30.72,20.1,Weight Training,5.0,85,3,145,1500.0
35,1,75.1,182.4,22.57,13.1,Swimming,8.0,104,3,154,1500.0
36,0,80.1,164.2,29.74,26.7,HIIT,12.0,40,3,147,1295.1
35,0,80.9,159.8,31.7,28.6,Yoga,3.0,64,1,104,241.4
58,0,61.2,154.9,25.52,27.4,Running,9.8,35,1,80,253.9
64,1,95.7,182.3,28.78,16.1,Elliptical,6.0,31,1,90,288.4
44,1,71.1,178.4,22.33,11.6,Elliptical,6.0,46,3,168,898.4
53,0,56.5,150.9,24.82,36.0,Walking,3.5,41,2,116,256.9
34,0,58.7,162.3,22.28,30.2,Cycling,7.5,58,2,131,687.8
38,0,63.2,166.1,22.9,21.6,Yoga,3.0,80,1,92,276.1
37,0,62.8,174.6,20.6,26.1,Rowing,8.5,104,2,131,1436.0
21,0,60.1,162.5,22.78,26.1,Weight Training,5.0,106,1,89,484.4
23,1,84.6,163.2,31.76,22.9,HIIT,12.0,99,2,114,1500.0
15,1,85.7,161.0,33.06,26.1,Weight Training,5.0,54,1,84,327.1
40,1,79.5,169.9,27.56,18.8,Walking,3.5,117,2,128,1191.4
52,0,64.6,156.4,26.41,28.0,Rowing,8.5,49,1,86,330.1
52,1,96.2,181.9,29.09,17.2,HIIT,12.0,104,2,138,1500.0
68,0,69.8,162.4,26.44,27.0,Elliptical,6.0,35,3,157,631.3
